family,10.992623738601022
trees,1.6851394266340791
astrobiology,1.0418503262865402
extraterrestrial life,1.5112738547502333
introvert,6.331193827777779
personality,7.126619138160452
origami,0.4542411666666667
dark matter,1.8823191756769375
identity,18.97671805387883
nanoscale,3.752770033415032
geology,0.5726548657967033
life,21.17555262733286
morality,4.462399673480111
presentation,2.819718669047619
crime,17.27820429138982
evil,0.9519926666666667
prison,7.083522680753967
democracy,6.074922723910389
smell,1.4628299413919414
charter for compassion,0.7875269833333334
social media,12.16356649529618
Senses,3.8551346821697137
Mars,1.187388671131284
fashion,6.485720859126984
s", ,0.9014802063492063
, ,6.2197075873015875
],0.9014802063492063
curiosity,9.02272404348603
programming,2.0479860843261357
chemistry,3.164571124585571
shopping,1.1270729528244632
body language,15.477310119733046
virus,1.1159865949096879
fear,10.08251487271756
birds,1.5821672642857145
wind energy,0.453833319017094
extreme sports,2.1319045222222224
prediction,1.8686678465221558
productivity,9.360622479691877
mind,19.05231515803893
TED Fellows,26.662098057742416
Natural resources,0.6118061066416041
agriculture,6.594849000443741
india,3.056447762222222
neuroscience,18.33957918750053
TEDx,105.26454200429227
money,7.753206738608616
state-building,0.4178604052631579
Anthropocene,1.5117665521199388
Europe,2.397967274134199
data,18.85165784096976
sight,3.5075529007383137
Internet,15.562892360836855
government,11.826647354959215
men,2.5778908982683983
advertising,2.587808004411765
sanitation,2.2611448886446888
weather,1.930725008123249
big problems,6.703416620009481
rivers,1.190098181074481
Slavery,1.9049329859477124
sexual violence,1.6914082926428147
trafficking,0.8730776791500983
Egypt,1.5212210352752353
novel,1.153115
feminism,6.289287837134434
TEDMED,2.1696337081133823
Autism spectrum disorder,2.338984105661882
botany,1.4848666109683843
mission blue,2.0888811126823468
friendship,2.8099998960872457
student,2.5045861972222223
HIV,0.39566869135610766
nuclear weapons,0.3835489857142857
oil,0.3589558492063492
Surveillance,4.961531781909757
iraq,1.8086271920141261
Islam,1.9410918347985349
monkeys,1.207368776837928
LGBT,3.075025225126263
Iran,1.4459398571428572
Middle East,7.070343563906911
sound,11.346929921267458
PTSD,1.3627939925185923
population,1.338820132433272
manufacturing,4.153563572961727
TEDYouth,5.0867721221916975
Gender equality,7.528252350535576
bullying,1.6074300470938376
trust,1.6528485411998128
sleep,1.4635760383838383
journalism,9.109532230408574
cyborg,0.7653465010121459
Foreign Policy,1.670299856544436
Surgery,1.876420614556277
medical research,10.575433084446551
protests,1.4461073916666665
deextinction,1.0521257944444442
disability,6.310794711800352
exoskeleton,2.4634113648018645
nuclear energy,1.5437927181707183
driverless cars,1.912834999157509
crowdsourcing,1.064169253434066
Brand,0.5812057150000001
speech,10.300121771554833
failure,7.074061931349207
security,4.414216192110332
pain,1.7400474276376399
Blindness,1.9187480180402932
Gender spectrum,1.0602662626262627
glacier,0.6069243474358974
mobility,0.5106811667804929
TED en Español,0.9243486531385282
public spaces,2.625992638808985
Human body,2.173295235539099
nonviolence,0.5607952083333333
pharmaceuticals,2.1989962257337177
molecular biology,2.6253695486161504
behavioral economics,5.724035480506177
medical imaging,1.2906916704365081
physiology,3.5984170770953505
pregnancy,1.1363104164008508
synthetic biology,0.758906036722488
hearing,0.2808706654874537
jazz,1.1829636214285715
Nobel prize,0.23670389583333334
finance,3.7815283184065938
algorithm,5.876658903015299
3d printing,0.4439579149797571
Guns,1.2980356041666667
conservation,0.9406614865241915
immigration,1.7448246201207294
Criminal Justice,1.8572595825493952
TED-Ed,0.6002630465560582
privacy,3.4768299253034547
microbes,1.164665698753955
machine learning,2.3964262056854477
skateboarding,0.1628594
augmented reality,0.23720955417956657
forensics,0.28277093333333336
painting,1.2266365879953378
pandemic,0.14244001992753624
meditation,1.9722458655989523
mindfulness,1.831677365311005
Syria,0.8336166130791723
Transgender,1.3487100404040404
testing,1.3315716000000002
Debate,1.2973901209383756
farming,0.7476850341368126
cloud,0.2815938571428572
TED Books,5.8456677318972465
television,1.1593325006993007
street art,0.5507679464285715
Addiction,2.4181380307330826
CRISPR,0.3018520714285714
vulnerability,0.421057451010101
capitalism,1.3678421920311716
refugees,0.914441196634914
grammar,0.19235362337662337
resources,0.5044090912698412
discovery,1.1176847561382246
blockchain,0.3581870035714286
TEDNYC,2.466019938294416
urban,0.42731143492063495
TED Residency,0.5584790170940171
biosphere,0.49839765311893985
epidemiology,0.20167547664141416
funny,0.111234
